envio_id;transportadora_id;filial_origem_id;data_coleta;data_prometida;data_entrega;uf_origem;uf_destino;regiao_destino;distancia_km;peso_kg;valor_declarado;valor_frete;modal;categoria_produto;status;motivo
13734;1;13;2024-02-23 09:45:00;2024-03-01;2024-03-01 09:45:00;PA;PB;Nordeste;2760;5.14;507.68;55.56;Rodoviário;Eletrônicos;Entregue;
13735;4;3;2024-01-13 16:20:00;2024-01-18;2024-01-18 16:20:00;RJ;MA;Nordeste;2070;21.95;108.59;111.61;Rodoviário;Ferramentas;Entregue;
13736;1;8;2024-04-13 13:40:00;2024-04-15;2024-04-16 13:40:00;PE;PE;Nordeste;252;9.35;130.99;79.11;Rodoaéreo;Autopeças;Entregue;Restrição de tráfego
13737;5;6;2024-10-10 14:21:00;2024-10-13;2024-10-13 14:21:00;RS;SP;Sudeste;676;1.85;38.69;27.35;Rodoviário;Vestuário;Entregue;
13738;4;7;2024-03-01 22:06:00;2024-03-08;2024-03-08 22:06:00;SC;RR;Norte;2903;4.29;511.82;43.99;Rodoviário;Autopeças;Entregue;
13739;5;8;2024-12-25 18:39:00;2024-12-28;2025-01-02 18:39:00;PE;MA;Nordeste;408;18.79;109.26;77.24;Rodoviário;Ferramentas;Entregue;Endereço difícil acesso
13740;2;2;2024-05-23 16:38:00;2024-05-26;2024-05-26 16:38:00;SP;MG;Sudeste;777;2.51;36.58;32.33;Rodoviário;Alimentos;Entregue;
13741;1;1;2024-01-02 15:42:00;2024-01-06;2024-01-06 15:42:00;SP;PI;Nordeste;1182;5.04;114.51;39.22;Rodoviário;Esportes;Entregue;
13742;5;13;2024-02-27 17:34:00;2024-02-29;2024-02-29 17:34:00;PA;RJ;Sudeste;1475;28.18;151.36;367.12;Aéreo;Ferramentas;Entregue;
13743;2;10;2024-07-30 19:14:00;2024-08-05;2024-08-05 19:14:00;BA;PA;Norte;2167;15.18;281.55;85.93;Rodoviário;Ferramentas;Entregue;
13744;6;7;2024-05-08 21:43:00;2024-05-13;2024-05-13 21:43:00;SC;BA;Nordeste;1557;0.44;53.53;23.29;Rodoviário;Livros;Entregue;
13745;1;4;2024-12-15 08:10:00;2024-12-18;2024-12-24 08:10:00;MG;DF;Centro-Oeste;697;1.92;20;24.72;Rodoviário;Brinquedos;Entregue;Falha na roteirização
13746;1;14;2024-06-17 22:55:00;2024-06-24;2024-06-24 22:55:00;AM;RN;Nordeste;2869;6.46;301.07;68.68;Rodoviário;Ferramentas;Entregue;
13747;7;6;2024-04-03 13:19:00;2024-04-08;2024-04-10 13:19:00;RS;MA;Nordeste;1730;0.39;20;31.74;Rodoviário;Livros;Entregue;Endereço difícil acesso
13748;1;15;2024-08-19 19:43:00;2024-08-22;2024-08-22 19:43:00;MT;SP;Sudeste;875;4.58;251.08;35.55;Rodoviário;Eletrônicos;Entregue;
13749;2;1;2024-11-14 12:06:00;2024-11-19;2024-11-19 12:06:00;SP;AC;Norte;1626;7.05;98.63;52.74;Rodoviário;Eletrônicos;Entregue;
13750;5;14;2024-11-19 11:05:00;2024-11-25;2024-11-25 11:05:00;AM;RJ;Sudeste;2432;2.16;74.11;37.07;Rodoviário;Casa e Cozinha;Entregue;
13751;5;14;2024-05-23 09:41:00;2024-05-30;2024-05-30 09:41:00;AM;MA;Nordeste;3141;14.51;458.79;85.78;Rodoviário;Eletrônicos;Entregue;
13752;1;2;2024-12-03 12:31:00;2024-12-06;2024-12-06 12:31:00;SP;RS;Sul;670;2.59;20;22.5;Rodoviário;Beleza;Entregue;
13753;2;3;2024-11-23 13:56:00;2024-11-28;2024-11-28 13:56:00;RJ;AP;Norte;1763;3.18;231.89;38.09;Rodoviário;Esportes;Entregue;
13754;5;10;2024-01-08 08:04:00;2024-01-12;2024-01-12 08:04:00;BA;ES;Sudeste;1497;7.48;110.07;51.95;Rodoviário;Alimentos;Entregue;
13755;4;12;2024-01-01 08:37:00;2024-01-06;2024-01-06 08:37:00;DF;PE;Nordeste;1622;6.83;224.11;54.17;Rodoviário;Ferramentas;Entregue;
13756;4;1;2024-12-27 12:40:00;2024-12-31;2024-12-31 12:40:00;SP;BA;Nordeste;972;4.52;1161.09;32.94;Rodoviário;Ferramentas;Entregue;
13757;5;10;2024-05-13 21:11:00;2024-05-16;2024-05-16 21:11:00;BA;BA;Nordeste;339;2.47;163.01;21.08;Rodoviário;Brinquedos;Entregue;
13758;7;2;2024-03-18 21:52:00;2024-03-21;2024-03-21 21:52:00;SP;SC;Sul;506;5.08;747.35;39.51;Rodoviário;Ferramentas;Entregue;
13759;1;8;2024-07-14 10:48:00;2024-07-19;2024-07-19 10:48:00;PE;SC;Sul;1994;0.96;83.27;33.2;Rodoviário;Beleza;Devolvido;Recusado pelo destinatário
13760;1;9;2024-04-30 06:09:00;2024-05-05;2024-05-05 06:09:00;CE;RJ;Sudeste;1828;1.11;114.01;26.61;Rodoviário;Alimentos;Entregue;
13761;2;1;2024-10-29 21:42:00;2024-11-02;2024-11-02 21:42:00;SP;MT;Centro-Oeste;910;1.61;107.1;21.95;Rodoviário;Brinquedos;Entregue;
13762;7;3;2024-02-08 12:54:00;2024-02-12;2024-02-12 12:54:00;RJ;BA;Nordeste;1288;9.48;204.12;48.66;Rodoviário;Eletrônicos;Entregue;
13763;4;6;2024-09-03 08:59:00;2024-09-08;2024-09-08 08:59:00;RS;BA;Nordeste;1536;7.75;325.19;54.85;Rodoviário;Casa e Cozinha;Entregue;
13764;6;14;2024-07-06 15:46:00;2024-07-11;2024-07-11 15:46:00;AM;SP;Sudeste;1960;0.27;50.16;25.39;Rodoviário;Vestuário;Entregue;
13765;7;15;2024-07-26 20:21:00;2024-07-29;2024-07-30 20:21:00;MT;SP;Sudeste;700;2.13;177.89;28.01;Rodoviário;Ferramentas;Entregue;Restrição de tráfego
13766;2;10;2024-07-28 15:24:00;2024-08-01;2024-08-01 15:24:00;BA;SP;Sudeste;1089;1.18;118.57;21.66;Rodoviário;Beleza;Entregue;
13767;7;11;2024-11-08 22:49:00;2024-11-11;2024-11-11 22:49:00;GO;SP;Sudeste;800;2.98;85.15;27.76;Rodoviário;Casa e Cozinha;Entregue;
13768;5;14;2024-02-26 15:24:00;2024-03-02;2024-03-02 15:24:00;AM;RS;Sul;1937;1.08;105.06;27.58;Rodoviário;Casa e Cozinha;Entregue;
13769;4;1;2024-01-24 16:22:00;2024-01-26;2024-01-26 16:22:00;SP;SP;Sudeste;249;0.65;89.55;15.0;Rodoviário;Beleza;Entregue;
13770;4;4;2024-05-29 22:20:00;2024-06-03;2024-06-03 22:20:00;MG;PA;Norte;1985;5.46;49.06;49.81;Rodoviário;Casa e Cozinha;Entregue;
13771;1;5;2024-10-16 18:45:00;2024-10-18;2024-10-24 18:45:00;PR;DF;Centro-Oeste;773;18.54;83.3;172.02;Rodoaéreo;Ferramentas;Entregue;Falha na roteirização
13772;4;10;2024-05-22 15:34:00;2024-05-26;2024-05-26 15:34:00;BA;PI;Nordeste;1034;6.78;313.08;40.13;Rodoviário;Eletrônicos;Entregue;
13773;1;5;2024-02-29 20:12:00;2024-03-02;2024-03-02 20:12:00;PR;PR;Sul;74;4.69;260.09;32.71;Rodoviário;Ferramentas;Entregue;
13774;5;8;2024-03-18 16:20:00;2024-03-20;2024-03-20 16:20:00;PE;SP;Sudeste;1264;1.16;37.23;73.74;Aéreo;Vestuário;Entregue;
13775;5;6;2024-12-11 08:36:00;2024-12-15;2024-12-15 08:36:00;RS;ES;Sudeste;1197;7.6;76.88;50.08;Rodoviário;Casa e Cozinha;Entregue;
13776;5;5;2024-12-07 06:02:00;2024-12-10;2024-12-15 06:02:00;PR;MT;Centro-Oeste;897;2.11;45.83;25.98;Rodoviário;Esportes;Entregue;Falta de motorista
13777;1;5;2024-11-10 12:18:00;2024-11-12;2024-11-12 12:18:00;PR;PR;Sul;133;0.95;138.77;17.93;Rodoviário;Beleza;Entregue;
13778;3;3;2024-05-27 15:15:00;2024-05-29;2024-05-29 15:15:00;RJ;PE;Nordeste;1446;4.11;333.35;107.01;Aéreo;Esportes;Entregue;
13779;7;6;2024-10-09 09:36:00;2024-10-13;2024-10-13 09:36:00;RS;MG;Sudeste;996;3.7;248.96;36.27;Rodoviário;Eletrônicos;Entregue;
13780;7;6;2024-12-30 20:44:00;2025-01-03;2025-01-03 20:44:00;RS;GO;Centro-Oeste;1251;0.87;33.61;23.06;Rodoviário;Beleza;Entregue;
13781;2;9;2024-07-16 08:10:00;2024-07-20;2024-07-26 08:10:00;CE;SP;Sudeste;1248;1.96;63.48;28.66;Rodoviário;Alimentos;Entregue;Cliente ausente
13782;1;10;2024-05-13 19:07:00;2024-05-17;2024-05-17 19:07:00;BA;SP;Sudeste;1052;14.31;807.43;77.86;Rodoviário;Autopeças;Entregue;
13783;5;8;2024-12-02 13:10:00;2024-12-04;2024-12-04 13:10:00;PE;PB;Nordeste;171;2.59;201.82;21.03;Rodoviário;Ferramentas;Entregue;
13784;1;15;2024-09-30 09:12:00;2024-10-06;2024-10-06 09:12:00;MT;AM;Norte;2628;8.43;89.73;71.86;Rodoviário;Ferramentas;Entregue;
13785;4;11;2024-08-03 06:09:00;2024-08-08;2024-08-08 06:09:00;GO;PB;Nordeste;1506;3.37;20.54;36.26;Rodoviário;Alimentos;Entregue;
13786;4;7;2024-05-22 09:03:00;2024-05-27;2024-05-28 09:03:00;SC;PA;Norte;1733;1.02;167.67;25.09;Rodoviário;Vestuário;Entregue;Cliente ausente
13787;1;13;2024-01-01 16:11:00;2024-01-06;2024-01-06 16:11:00;PA;PR;Sul;1962;1.14;43.55;33.97;Rodoviário;Brinquedos;Entregue;
13788;2;11;2024-02-22 20:44:00;2024-02-25;2024-02-25 20:44:00;GO;SP;Sudeste;654;0.77;408.18;17.21;Rodoviário;Esportes;Entregue;
13789;4;13;2024-04-28 19:37:00;2024-05-04;2024-05-04 19:37:00;PA;BA;Nordeste;2435;9.39;254.66;74.78;Rodoviário;Autopeças;Entregue;
13790;2;8;2024-04-06 19:23:00;2024-04-09;2024-04-09 19:23:00;PE;MA;Nordeste;327;12.2;93.57;61.54;Rodoviário;Autopeças;Entregue;
13791;1;13;2024-07-23 14:18:00;2024-07-29;2024-07-29 14:18:00;PA;RS;Sul;2422;0.17;23.67;33.62;Rodoviário;Livros;Entregue;
13792;1;7;2024-09-04 11:49:00;2024-09-08;2024-09-08 11:49:00;SC;BA;Nordeste;1435;1.6;60.47;28.65;Rodoviário;Alimentos;Entregue;
13793;4;13;2024-05-22 07:19:00;2024-05-28;2024-05-28 07:19:00;PA;PI;Nordeste;2547;0.64;29.63;35.04;Rodoviário;Beleza;Entregue;
13794;7;15;2024-10-08 22:35:00;2024-10-09;2024-10-09 22:35:00;MT;MS;Centro-Oeste;691;7.77;639.89;147.68;Aéreo;Ferramentas;Entregue;
13795;4;3;2024-04-03 13:46:00;2024-04-07;2024-04-07 13:46:00;RJ;GO;Centro-Oeste;981;0.41;20;18.45;Rodoviário;Livros;Entregue;
13796;1;10;2024-12-11 08:27:00;2024-12-17;2024-12-22 08:27:00;BA;RO;Norte;2211;7.98;157.37;57.48;Rodoviário;Autopeças;Entregue;Endereço difícil acesso
13797;4;9;2024-10-08 07:15:00;2024-10-13;2024-10-13 07:15:00;CE;RS;Sul;1888;0.45;27.54;30.79;Rodoviário;Livros;Entregue;
13798;1;2;2024-09-18 18:07:00;2024-09-21;2024-09-21 18:07:00;SP;SC;Sul;641;21.67;320.28;95.71;Rodoviário;Ferramentas;Entregue;
13799;5;12;2024-12-14 21:06:00;2024-12-18;2024-12-18 21:06:00;DF;BA;Nordeste;1247;2.37;333.36;33.82;Rodoviário;Autopeças;Entregue;
13800;1;15;2024-12-16 21:41:00;2024-12-22;2024-12-22 21:41:00;MT;RN;Nordeste;2671;2.77;59.23;47.47;Rodoviário;Livros;Entregue;
13801;1;14;2024-05-06 15:44:00;2024-05-11;2024-05-11 15:44:00;AM;PR;Sul;2067;5.46;172.07;52.67;Rodoviário;Casa e Cozinha;Entregue;
13802;7;11;2024-12-09 20:48:00;2024-12-14;2024-12-14 20:48:00;GO;BA;Nordeste;1581;2.18;33.47;38.72;Rodoviário;Alimentos;Entregue;
13803;4;8;2024-04-14 09:22:00;2024-04-21;2024-04-21 09:22:00;PE;AM;Norte;2829;8.87;180.89;67.75;Rodoviário;Eletrônicos;Entregue;
13804;1;4;2024-10-20 17:38:00;2024-10-25;2024-10-25 17:38:00;MG;RN;Nordeste;1713;10.63;71.66;71.78;Rodoviário;Ferramentas;Entregue;
13805;4;14;2024-09-28 09:31:00;2024-10-04;2024-10-07 09:31:00;AM;MS;Centro-Oeste;2687;2.55;98.73;41.39;Rodoviário;Brinquedos;Entregue;Endereço difícil acesso
13806;7;11;2024-12-17 18:21:00;2024-12-23;2024-12-23 18:21:00;GO;MA;Nordeste;2104;0.47;73.11;29.6;Rodoviário;Beleza;Entregue;
13807;4;10;2024-08-06 14:21:00;2024-08-10;2024-08-10 14:21:00;BA;RJ;Sudeste;1106;1.89;535.25;23.98;Rodoviário;Eletrônicos;Entregue;
13808;4;6;2024-08-28 14:24:00;2024-08-31;2024-08-31 14:24:00;RS;PR;Sul;634;12.6;122.89;65.38;Rodoviário;Eletrônicos;Entregue;
13809;4;6;2024-11-19 13:30:00;2024-11-22;2024-11-22 13:30:00;RS;RJ;Sudeste;815;3.68;244.19;28.45;Rodoviário;Ferramentas;Entregue;
13810;6;8;2024-12-28 16:33:00;2025-01-02;2025-01-07 16:33:00;PE;PR;Sul;1680;2.34;114.69;31.55;Rodoviário;Alimentos;Entregue;Falha na roteirização
13811;7;6;2024-03-29 13:32:00;2024-03-31;2024-03-31 13:32:00;RS;BA;Nordeste;1537;0.93;68.63;97.19;Aéreo;Vestuário;Entregue;
13812;4;8;2024-06-03 17:06:00;2024-06-08;2024-06-08 17:06:00;PE;MG;Sudeste;1687;3.0;355.14;37.31;Rodoviário;Autopeças;Entregue;
13813;4;3;2024-06-09 09:32:00;2024-06-14;2024-06-14 09:32:00;RJ;PA;Norte;1815;7.43;254.48;44.79;Rodoviário;Eletrônicos;Entregue;
13814;2;6;2024-11-26 18:36:00;2024-11-28;2024-12-01 18:36:00;RS;PE;Nordeste;2199;13.01;790.53;227.11;Aéreo;Esportes;Entregue;Falha na roteirização
13815;5;5;2024-02-18 14:37:00;2024-02-23;2024-02-23 14:37:00;PR;PA;Norte;1774;8.39;443.17;51.16;Rodoviário;Eletrônicos;Entregue;
13816;4;5;2024-12-16 20:11:00;2024-12-18;2024-12-18 20:11:00;PR;PR;Sul;267;11.02;454.44;58.52;Rodoviário;Ferramentas;Entregue;
13817;4;4;2024-04-20 06:32:00;2024-04-23;2024-04-23 06:32:00;MG;MS;Centro-Oeste;806;0.25;34.08;18.13;Rodoviário;Vestuário;Entregue;
13818;1;7;2024-06-20 21:55:00;2024-06-23;2024-06-23 21:55:00;SC;SP;Sudeste;527;0.88;231.72;19.78;Rodoviário;Vestuário;Entregue;
13819;1;9;2024-07-26 19:32:00;2024-07-31;2024-07-31 19:32:00;CE;SP;Sudeste;1763;10.4;74.52;69.78;Rodoviário;Ferramentas;Entregue;
13820;4;3;2024-08-22 15:03:00;2024-08-26;2024-08-26 15:03:00;RJ;RS;Sul;932;10.72;206.11;62.4;Rodoviário;Eletrônicos;Entregue;
13821;5;2;2024-07-22 20:58:00;2024-07-25;2024-07-25 20:58:00;SP;SC;Sul;543;1.04;35.07;19.32;Rodoviário;Vestuário;Entregue;
13822;1;14;2024-12-11 17:35:00;2024-12-16;2024-12-16 17:35:00;AM;SP;Sudeste;1876;9.93;264.84;65.15;Rodoviário;Casa e Cozinha;Entregue;
13823;5;3;2024-03-22 06:49:00;2024-03-27;2024-03-27 06:49:00;RJ;MA;Nordeste;1708;12.1;174.85;75.84;Rodoviário;Autopeças;Entregue;
13824;1;10;2024-12-24 09:32:00;2024-12-26;2024-12-26 09:32:00;BA;BA;Nordeste;74;0.83;155.39;15.27;Rodoviário;Brinquedos;Entregue;
13825;4;9;2024-10-25 11:32:00;2024-10-27;2024-10-27 11:32:00;CE;PI;Nordeste;240;2.76;331.12;22.66;Rodoviário;Esportes;Entregue;
13826;7;8;2024-04-21 13:34:00;2024-04-24;2024-04-28 13:34:00;PE;SE;Nordeste;649;2.07;98.23;22.02;Rodoviário;Alimentos;Entregue;Cliente ausente
13827;5;8;2024-03-07 20:18:00;2024-03-12;2024-03-12 20:18:00;PE;RS;Sul;1560;0.53;119.12;30.26;Rodoviário;Livros;Entregue;
13828;2;7;2024-07-19 13:08:00;2024-07-23;2024-07-28 13:08:00;SC;CE;Nordeste;1473;0.45;35.51;26.02;Rodoviário;Beleza;Entregue;Falta de motorista
13829;6;5;2024-12-05 20:31:00;2024-12-07;2024-12-07 20:31:00;PR;PR;Sul;126;1.01;64.54;18.39;Rodoviário;Livros;Entregue;
13830;1;14;2024-12-18 14:35:00;2024-12-22;2024-12-27 14:35:00;AM;PA;Norte;1006;4.33;40.34;37.19;Rodoviário;Vestuário;Entregue;Bloqueio de estrada
13831;7;1;2024-06-10 22:00:00;2024-06-15;2024-06-15 22:00:00;SP;AP;Norte;1822;3.45;155.08;34.97;Rodoviário;Esportes;Entregue;
13832;4;15;2024-09-07 09:32:00;2024-09-11;2024-09-11 09:32:00;MT;MG;Sudeste;1045;6.92;502.29;44.49;Rodoviário;Casa e Cozinha;Entregue;
13833;4;5;2024-11-17 11:20:00;2024-11-20;2024-11-20 11:20:00;PR;MG;Sudeste;624;3.55;124.1;34.69;Rodoviário;Eletrônicos;Entregue;
13834;4;7;2024-11-27 15:33:00;2024-11-30;2024-11-30 15:33:00;SC;MG;Sudeste;701;10.73;106.55;53.25;Rodoviário;Casa e Cozinha;Entregue;
13835;2;5;2024-12-13 19:24:00;2024-12-16;2024-12-21 19:24:00;PR;RJ;Sudeste;417;2.3;97.93;26.33;Rodoviário;Alimentos;Entregue;Restrição de tráfego
13836;7;12;2024-12-18 14:35:00;2024-12-21;2024-12-21 14:35:00;DF;SP;Sudeste;689;11.31;155.93;63.78;Rodoviário;Autopeças;Entregue;
13837;3;10;2024-06-09 17:32:00;2024-06-11;2024-06-11 17:32:00;BA;SP;Sudeste;1007;23.09;420.58;358.97;Aéreo;Ferramentas;Entregue;
13838;1;7;2024-07-29 18:36:00;2024-07-31;2024-07-31 18:36:00;SC;MT;Centro-Oeste;1088;3.02;31.6;51.18;Rodoaéreo;Alimentos;Entregue;
13839;4;1;2024-10-17 17:32:00;2024-10-20;2024-10-20 17:32:00;SP;MS;Centro-Oeste;697;11.33;283.06;52.9;Rodoviário;Autopeças;Entregue;
13840;7;15;2024-11-01 14:34:00;2024-11-04;2024-11-08 14:34:00;MT;GO;Centro-Oeste;761;0.25;106.77;18.07;Rodoviário;Vestuário;Entregue;Cliente ausente
13841;5;6;2024-12-22 18:58:00;2024-12-27;2024-12-27 18:58:00;RS;MA;Nordeste;1777;4.48;668.47;47.98;Rodoviário;Esportes;Entregue;
13842;4;5;2024-09-28 16:27:00;2024-10-02;2024-10-05 16:27:00;PR;BA;Nordeste;1273;1.51;180.41;30.61;Rodoviário;Livros;Entregue;Falha na roteirização
13843;7;2;2024-07-28 06:59:00;2024-08-02;2024-08-02 06:59:00;SP;CE;Nordeste;1608;1.12;240.41;31.89;Rodoviário;Vestuário;Entregue;
13844;1;11;2024-09-16 10:07:00;2024-09-21;2024-09-21 10:07:00;GO;PA;Norte;2054;0.91;309.0;30.07;Rodoviário;Casa e Cozinha;Entregue;
13845;4;15;2024-11-02 09:00:00;2024-11-07;2024-11-07 09:00:00;MT;BA;Nordeste;1990;0.71;55.61;35.8;Rodoviário;Beleza;Entregue;
13846;1;2;2024-12-27 10:29:00;2025-01-01;2025-01-01 10:29:00;SP;RN;Nordeste;1666;28.17;214.03;115.65;Rodoviário;Autopeças;Entregue;
13847;7;13;2024-11-15 09:46:00;2024-11-19;2024-11-22 09:46:00;PA;SP;Sudeste;1278;6.14;223.07;48.07;Rodoviário;Casa e Cozinha;Entregue;Cliente ausente
13848;4;4;2024-07-22 13:26:00;2024-07-25;2024-07-25 13:26:00;MG;SP;Sudeste;612;2.09;80.24;21.66;Rodoviário;Esportes;Entregue;
13849;1;4;2024-03-15 18:27:00;2024-03-16;2024-03-16 18:27:00;MG;RJ;Sudeste;227;7.05;224.41;126.01;Aéreo;Autopeças;Entregue;
13850;3;9;2024-04-26 14:12:00;2024-04-28;2024-04-28 14:12:00;CE;SC;Sul;1713;1.46;131.7;108.94;Aéreo;Vestuário;Entregue;
13851;4;2;2024-02-16 11:35:00;2024-02-20;2024-02-20 11:35:00;SP;MA;Nordeste;1242;8.28;173.63;53.22;Rodoviário;Autopeças;Entregue;
13852;4;6;2024-12-01 09:56:00;2024-12-03;2024-12-03 09:56:00;RS;RS;Sul;128;0.74;238.2;16.86;Rodoviário;Vestuário;Entregue;
13853;1;5;2024-03-28 20:00:00;2024-03-31;2024-03-31 20:00:00;PR;SP;Sudeste;338;1.95;20;24.36;Rodoviário;Alimentos;Entregue;
13854;7;3;2024-03-31 08:46:00;2024-04-02;2024-04-02 08:46:00;RJ;PA;Norte;1632;8.56;53.38;196.58;Aéreo;Eletrônicos;Entregue;
13855;4;13;2024-11-28 11:42:00;2024-12-03;2024-12-03 11:42:00;PA;RJ;Sudeste;1919;0.53;67.38;34.05;Rodoviário;Beleza;Entregue;
13856;1;4;2024-12-25 15:37:00;2024-12-29;2024-12-29 15:37:00;MG;SC;Sul;928;1.5;257.24;23.3;Rodoviário;Brinquedos;Entregue;
13857;2;3;2024-08-24 09:41:00;2024-08-27;2024-08-27 09:41:00;RJ;SP;Sudeste;484;2.45;178.51;23.95;Rodoviário;Eletrônicos;Entregue;
13858;1;14;2024-08-17 12:01:00;2024-08-20;2024-08-20 12:01:00;AM;MT;Centro-Oeste;2663;3.67;40.97;167.2;Aéreo;Casa e Cozinha;Entregue;
13859;5;7;2024-01-24 17:39:00;2024-01-28;2024-01-28 17:39:00;SC;MS;Centro-Oeste;1069;1.68;73.65;24.78;Rodoviário;Esportes;Entregue;
13860;7;3;2024-08-06 09:58:00;2024-08-09;2024-08-09 09:58:00;RJ;SP;Sudeste;603;0.84;69.14;20.72;Rodoviário;Beleza;Entregue;
13861;4;13;2024-03-13 14:40:00;2024-03-16;2024-03-19 14:40:00;PA;MG;Sudeste;1737;0.65;282.02;48.48;Rodoaéreo;Vestuário;Entregue;Restrição de tráfego
13862;7;10;2024-03-01 11:03:00;2024-03-04;2024-03-04 11:03:00;BA;PE;Nordeste;626;1.1;172.81;17.99;Rodoviário;Brinquedos;Entregue;
13863;6;13;2024-12-04 09:01:00;2024-12-07;2024-12-07 09:01:00;PA;RS;Sul;2329;4.97;676.64;133.54;Aéreo;Ferramentas;Entregue;
13864;6;10;2024-01-18 12:48:00;2024-01-24;2024-01-24 12:48:00;BA;PA;Norte;2336;4.25;69.93;49.52;Rodoviário;Eletrônicos;Entregue;
13865;2;12;2024-10-28 08:02:00;2024-10-31;2024-10-31 08:02:00;DF;MG;Sudeste;754;0.99;82.24;19.29;Rodoviário;Brinquedos;Entregue;
13866;4;4;2024-05-02 06:18:00;2024-05-06;2024-05-06 06:18:00;MG;MS;Centro-Oeste;920;7.2;237.08;41.21;Rodoviário;Casa e Cozinha;Entregue;
13867;4;9;2024-10-18 21:37:00;2024-10-24;2024-10-24 21:37:00;CE;SC;Sul;2168;1.17;93.43;35.67;Rodoviário;Beleza;Entregue;
13868;1;6;2024-12-27 13:31:00;2025-01-01;2025-01-01 13:31:00;RS;CE;Nordeste;2069;0.45;276.02;34.01;Rodoviário;Beleza;Entregue;
13869;6;9;2024-10-23 09:37:00;2024-10-25;2024-10-25 09:37:00;CE;BA;Nordeste;909;12.87;307.81;220.89;Aéreo;Casa e Cozinha;Entregue;
13870;7;2;2024-09-21 06:10:00;2024-09-22;2024-09-22 06:10:00;SP;SC;Sul;521;0.2;44.91;51.61;Aéreo;Livros;Entregue;
13871;4;9;2024-07-04 06:07:00;2024-07-12;2024-07-12 06:07:00;CE;AP;Norte;3594;3.12;166.61;43.97;Rodoviário;Esportes;Entregue;
13872;5;15;2024-06-28 18:18:00;2024-07-03;2024-07-07 18:18:00;MT;ES;Sudeste;1607;0.91;123.54;32.28;Rodoviário;Beleza;Entregue;Restrição de tráfego
13873;2;5;2024-08-07 20:44:00;2024-08-12;2024-08-18 20:44:00;PR;PA;Norte;1595;3.79;216.28;42.37;Rodoviário;Brinquedos;Entregue;Bloqueio de estrada
13874;5;11;2024-09-06 07:47:00;2024-09-07;2024-09-07 07:47:00;GO;SP;Sudeste;635;0.79;70.7;71.18;Aéreo;Beleza;Entregue;
13875;1;2;2024-05-04 21:38:00;2024-05-05;2024-05-05 21:38:00;SP;SP;Sudeste;332;0.47;132.61;50.65;Aéreo;Vestuário;Entregue;
13876;4;7;2024-05-07 21:44:00;2024-05-11;2024-05-11 21:44:00;SC;AL;Nordeste;1414;7.97;301.68;59.2;Rodoviário;Casa e Cozinha;Entregue;
13877;1;9;2024-04-12 13:20:00;2024-04-16;2024-04-16 13:20:00;CE;BA;Nordeste;1042;1.59;128.46;27.63;Rodoviário;Vestuário;Entregue;
13878;1;10;2024-11-23 16:15:00;2024-11-25;2024-11-25 16:15:00;BA;SP;Sudeste;1088;0.9;53.29;67.0;Aéreo;Vestuário;Entregue;
13879;4;3;2024-11-09 06:33:00;2024-11-11;2024-11-11 06:33:00;RJ;MG;Sudeste;251;3.85;127.97;28.97;Rodoviário;Ferramentas;Entregue;
13880;6;1;2024-07-06 12:09:00;2024-07-09;2024-07-14 12:09:00;SP;MS;Centro-Oeste;690;14.18;531.34;73.87;Rodoviário;Ferramentas;Entregue;Volume acima da capacidade
13881;4;10;2024-02-21 16:06:00;2024-02-24;2024-02-24 16:06:00;BA;SP;Sudeste;884;0.23;45.93;20.02;Rodoviário;Beleza;Entregue;
13882;1;2;2024-05-10 20:21:00;2024-05-14;2024-05-14 20:21:00;SP;BA;Nordeste;1000;1.5;86.66;30.25;Rodoviário;Alimentos;Entregue;
13883;7;2;2024-12-11 21:40:00;2024-12-14;2024-12-14 21:40:00;SP;MG;Sudeste;615;1.89;75.85;27.79;Rodoviário;Alimentos;Entregue;
13884;7;9;2024-09-19 10:17:00;2024-09-24;2024-09-24 10:17:00;CE;DF;Centro-Oeste;1607;3.48;288.06;31.86;Rodoviário;Esportes;Entregue;
13885;1;2;2024-11-15 19:12:00;2024-11-18;2024-11-23 19:12:00;SP;MG;Sudeste;655;38.34;116.77;168.7;Rodoviário;Autopeças;Entregue;Volume acima da capacidade
13886;2;13;2024-08-04 06:18:00;2024-08-09;2024-08-09 06:18:00;PA;RJ;Sudeste;1562;1.84;59.49;26.56;Rodoviário;Alimentos;Entregue;
13887;1;7;2024-09-07 08:33:00;2024-09-10;2024-09-10 08:33:00;SC;MG;Sudeste;712;1.63;20;27.62;Rodoviário;Alimentos;Entregue;
13888;4;13;2024-12-01 06:22:00;2024-12-04;2024-12-04 06:22:00;PA;RO;Norte;378;9.89;324.36;57.58;Rodoviário;Autopeças;Entregue;
13889;4;13;2024-04-10 06:57:00;2024-04-16;2024-04-16 06:57:00;PA;RN;Nordeste;2521;6.17;59.0;48.51;Rodoviário;Ferramentas;Entregue;
13890;4;8;2024-05-01 13:34:00;2024-05-05;2024-05-05 13:34:00;PE;SP;Sudeste;1416;1.5;174.64;27.34;Rodoviário;Vestuário;Entregue;
13891;4;14;2024-05-05 06:08:00;2024-05-07;2024-05-10 06:08:00;AM;SP;Sudeste;2219;18.28;98.71;297.27;Aéreo;Ferramentas;Entregue;Cliente ausente
13892;4;11;2024-03-27 22:21:00;2024-03-31;2024-03-31 22:21:00;GO;RS;Sul;1118;0.76;142.23;27.47;Rodoviário;Esportes;Entregue;
